FileName,JapaneseString
SoulRPG/Database/MasterData.asset,魔法のエンブレム
SoulRPG/Database/MasterData.asset,古代の魔法使いが秘蔵していたとされる貴重な遺物。身に着ける者の魔法の力を増幅し、呪文の威力を飛躍的に高めると言われている。バトル開始時に自分自身に「魔法強化」を付与する。
SoulRPG/Database/MasterData.asset,雷撃のエンブレム
SoulRPG/Database/MasterData.asset,雷神の祝福を受け、電光の如き速さと力を得るとされる。その一閃は敵を雷のごとく貫き、雷撃の威力を極限まで引き出す秘宝。バトル開始時に自分自身に「雷撃強化」を付与する。
SoulRPG/Database/MasterData.asset,火炎のエンブレム
SoulRPG/Database/MasterData.asset,持つ者に燃え盛る炎の力を授けると言われている。かつて大地を焦がした伝説の魔導士が、このエンブレムを用いて全てを灰に変えたという。自分自身に「火炎強化」を付与する。
SoulRPG/Database/MasterData.asset,力の代償
SoulRPG/Database/MasterData.asset,身につけた者は驚異的な力を手にするが、その代わりに、素早さが蝕まれていくという。力を求める者は、この指輪に宿る危険な誘惑に抗うことができるのだろうか。
SoulRPG/Database/MasterData.asset,異国の探知機
SoulRPG/Database/MasterData.asset,異国からもたらされた技術の粋を集めた装置。敵に向けることで、瞬時にそのステータスを解析し、弱点や隠された力を暴き出す。持ち主の戦術を飛躍的に高めるだろう。自分自身に「アナライズ」を付与する。
SoulRPG/Database/MasterData.asset,エナジードリンク
SoulRPG/Database/MasterData.asset,飲むだけで瞬時にエネルギーが湧き上がり、疲れを吹き飛ばす魔法の飲料。戦闘中でも素早くスタミナを回復し、持久力を最大限に引き出す効果を持つ。自分自身に「気力回復」を付与する。
SoulRPG/Database/MasterData.asset,鉄の鍵
SoulRPG/Database/MasterData.asset,通常攻撃
SoulRPG/Database/MasterData.asset,武器の振り回して攻撃を行う。
SoulRPG/Database/MasterData.asset,構え
SoulRPG/Database/MasterData.asset,武器を構えて物理攻撃を高め、ターン終了時に攻撃を行う。
SoulRPG/Database/MasterData.asset,突き
SoulRPG/Database/MasterData.asset,武器で相手を突き刺し、刺突属性の攻撃を行う。
SoulRPG/Database/MasterData.asset,足砕き
SoulRPG/Database/MasterData.asset,足を狙って武器を振る。人型が相手の場合は「怯み」を付与する。
SoulRPG/Database/MasterData.asset,二連撃
SoulRPG/Database/MasterData.asset,武器を左右に振り、2回攻撃を行う。
SoulRPG/Database/MasterData.asset,刺し突き
SoulRPG/Database/MasterData.asset,刺突武器特有の技。強力な攻撃を行う。相手が不定形属性を持っている場合はBPが1回復する。
SoulRPG/Database/MasterData.asset,ブン回し
SoulRPG/Database/MasterData.asset,打撃武器に多く付与されている技。強力な攻撃を行う。
SoulRPG/Database/MasterData.asset,毒の刃
SoulRPG/Database/MasterData.asset,毒を纏った武器を振り回し、攻撃を行う。相手に「毒」を付与する。
SoulRPG/Database/MasterData.asset,電光石火
SoulRPG/Database/MasterData.asset,高速で移動し、武器で攻撃を行う。威力は落ちるが、BPが1回復することがある。
SoulRPG/Database/MasterData.asset,気合
SoulRPG/Database/MasterData.asset,鼓舞をし、気合を入れて戦いに臨む。自分自身に「気合」を付与する。
SoulRPG/Database/MasterData.asset,特殊な火薬を用い、舞いを行う。自分自身に「炎追撃」を付与する。
SoulRPG/Database/MasterData.asset,魔法攻撃
SoulRPG/Database/MasterData.asset,魔力を用いた攻撃を行う。
SoulRPG/Database/MasterData.asset,炎のつぶて
SoulRPG/Database/MasterData.asset,炎の塊を相手に向けて放つ。炎属性の攻撃を行う。
SoulRPG/Database/MasterData.asset,熱した焼鏝を押し付ける。相手に「火傷」を付与する。
SoulRPG/Database/MasterData.asset,赤熱した焼鏝を押し付ける。相手に「爛れ火傷」を付与する。
SoulRPG/Database/MasterData.asset,魔術剣
SoulRPG/Database/MasterData.asset,武器に魔力を帯びさせ、物理的な魔属性で攻撃を行う。
SoulRPG/Database/MasterData.asset,踏み込み斬り
SoulRPG/Database/MasterData.asset,踏み込んで強靭な体勢を取る。攻撃を行い、自分自身に「物理ダメージ軽減」を付与する。
SoulRPG/Database/MasterData.asset,雷迅
SoulRPG/Database/MasterData.asset,高速で雷属性の攻撃を行う。威力は落ちるが、BPが1回復することがある。
SoulRPG/Database/MasterData.asset,雷の怨恨
SoulRPG/Database/MasterData.asset,呪いの力を纏った雷を放つ。相手に「麻痺」を付与する。
SoulRPG/Database/MasterData.asset,エボニアの雷術剣
SoulRPG/Database/MasterData.asset,エボニア家に伝わる術。雷を剣に纏わせて攻撃を行う。斬撃の後、雷を放つ。
SoulRPG/Database/MasterData.asset,雷鳴の一撃
SoulRPG/Database/MasterData.asset,空から雷を放つ。雷属性の攻撃を行う。
SoulRPG/Database/MasterData.asset,重撃砕き
SoulRPG/Database/MasterData.asset,重い打撃を一撃放ち、攻撃を行う。鎧、または甲羅を持つ相手に「鎧砕き」を付与する。
SoulRPG/Database/MasterData.asset,稲妻の鎧
SoulRPG/Database/MasterData.asset,稲妻を身体に纏い、自分自身に「稲妻の鎧」を付与する。
SoulRPG/Database/MasterData.asset,ラヴァハートの炎槍
SoulRPG/Database/MasterData.asset,ラヴァハート家に伝わる術。炎の槍を相手に投げつけ、炎属性の物理攻撃を行う。
SoulRPG/Database/MasterData.asset,聖騎士の意志
SoulRPG/Database/MasterData.asset,聖騎士ルクスオラの技。自分自身に「聖騎士の意志」を付与する。
SoulRPG/Database/MasterData.asset,射撃
SoulRPG/Database/MasterData.asset,矢を放ち、攻撃を行う。
SoulRPG/Database/MasterData.asset,バックステップ射撃
SoulRPG/Database/MasterData.asset,バックステップしつつ相手に射撃して攻撃し、自分自身に「回避可能性」を付与する。
SoulRPG/Database/MasterData.asset,放射撃
SoulRPG/Database/MasterData.asset,3本の矢を同時に発射して攻撃を行う。
SoulRPG/Database/MasterData.asset,武器を持ち舞う攻撃。4回攻撃を行う。
SoulRPG/Database/MasterData.asset,死より酷な毒盛り
SoulRPG/Database/MasterData.asset,特殊な毒素を持つ武器で攻撃を行う。もし相手が「毒」ならば強力な一撃となり、強制的に「毒」を解除する。
SoulRPG/Database/MasterData.asset,永業破斬
SoulRPG/Database/MasterData.asset,重く大きな剣を渾身に振り、強力な攻撃を行う。自分自身に「疲労」を付与する。
SoulRPG/Database/MasterData.asset,クイックステップ
SoulRPG/Database/MasterData.asset,素早い身のこなしで自分自身に「先駆」を付与する。
SoulRPG/Database/MasterData.asset,増幅する魔力
SoulRPG/Database/MasterData.asset,魔力を増幅させ身に纏う。自分自身に「魔カウント」を1蓄積する。
SoulRPG/Database/MasterData.asset,放出する魔力
SoulRPG/Database/MasterData.asset,増幅させた魔力を一度に放ち、攻撃を行う。この攻撃は「魔カウント」に応じて威力が変わり、攻撃後は「魔カウント」は0になる。
SoulRPG/Database/MasterData.asset,増幅魔力・迅
SoulRPG/Database/MasterData.asset,素早い詠唱により、攻撃を行う。自分自身に「魔カウント」を1蓄積する。
SoulRPG/Database/MasterData.asset,鉄壁
SoulRPG/Database/MasterData.asset,自身の防具を強化する技。自分自身に「鉄壁」を付与する。
SoulRPG/Database/MasterData.asset,自身の前方に魔力で出来た盾を展開する。自分自身に「魔力の盾」を付与する。
SoulRPG/Database/MasterData.asset,エヴァージ
SoulRPG/Database/MasterData.asset,時空を歪ませて相手より早く動ける禁忌の技の1つ。自分自身に「BP加速」を付与する。
SoulRPG/Database/MasterData.asset,恨みの力
SoulRPG/Database/MasterData.asset,怨恨の念を力に変え、武器に力を与える。自分自身に「怨恨の力」を付与する。
SoulRPG/Database/MasterData.asset,妖刀斬撃
SoulRPG/Database/MasterData.asset,幾人もの血を吸い上げた刀身で攻撃する。威力は落ちるが与えたダメージから自分自身のHPに変換する。
SoulRPG/Database/MasterData.asset,反撃の棘
SoulRPG/Database/MasterData.asset,防具に魔法で作られた棘を付与し、攻撃してきた相手に対して反撃を行う。自分自身に「物理反撃」を付与する。
SoulRPG/Database/MasterData.asset,治療
SoulRPG/Database/MasterData.asset,柔らかな光に包まれ、自分自身のHPを回復する。
SoulRPG/Database/MasterData.asset,エアリーの加護
SoulRPG/Database/MasterData.asset,治療神の加護を受け、自分自身に「エアリーの加護」を付与する。
SoulRPG/Database/MasterData.asset,相手の動きを読み取り、自分自身に「攻撃絶対回避」を付与する。
SoulRPG/Database/MasterData.asset,盾攻撃
SoulRPG/Database/MasterData.asset,盾を構え、敵に突進して攻撃を行う。
SoulRPG/Database/MasterData.asset,ガード突き
SoulRPG/Database/MasterData.asset,盾付きのランスが使える特殊な技。武器で攻撃した後、自分自身に「ガード」を付与する。
SoulRPG/Database/MasterData.asset,アルノイドの連撃・壱
SoulRPG/Database/MasterData.asset,アルノイド家に伝わる連撃技。自分自身に「アルノイド連撃・壱」を付与する。
SoulRPG/Database/MasterData.asset,アルノイドの連撃・弐
SoulRPG/Database/MasterData.asset,アルノイド家に伝わる連撃技。「アルノイド連撃・壱」が付与されている場合はダメージが上昇する。自分自身に「アルノイド連撃・弐」を付与する。
SoulRPG/Database/MasterData.asset,アルノイドの連撃・参
SoulRPG/Database/MasterData.asset,アルノイド家に伝わる連撃技。「アルノイド連撃・弐」が付与されている場合はダメージが上昇する。
SoulRPG/Database/MasterData.asset,アルノイドの秘連撃
SoulRPG/Database/MasterData.asset,アルノイド家に伝わる秘伝の連撃技。「アルノイド連撃・弐」が付与されている場合はダメージが上昇し、自分自身に「BP加速」と「効率化」を付与する。
SoulRPG/Database/MasterData.asset,空元気
SoulRPG/Database/MasterData.asset,虚勢を張った闘志を漲らせる。自分自身に「空元気」を付与する。
SoulRPG/Database/MasterData.asset,ラヴァハート家の秘伝の技。獄炎に包まれた槍を相手に投げつけ、炎属性の物理攻撃を行うが、未完成の技であるため、自分自身も「火傷」を負ってしまう。
SoulRPG/Database/MasterData.asset,サルデエヴァージ
SoulRPG/Database/MasterData.asset,時を止める禁忌の技の1つ。自分自身に「時停止」を付与する。
SoulRPG/Database/MasterData.asset,魔力を貯蓄された空間を自分自身に展開し、自分自身に「魔力回復」を付与する。
SoulRPG/Database/MasterData.asset,弩連射撃
SoulRPG/Database/MasterData.asset,太い矢を放ち、強力な攻撃を行う。
SoulRPG/Database/MasterData.asset,怒弩連射撃
SoulRPG/Database/MasterData.asset,極太い矢を放ち、強力な攻撃を行う。矢が重いため、相手に「怯み」を付与する。
SoulRPG/Database/MasterData.asset,究極の通常攻撃
SoulRPG/Database/MasterData.asset,通常攻撃を突き詰めた、シンプルだが、シンプルゆえに強い一撃となる。攻撃を行い、自分自身に「通常攻撃BP回復」を付与する。
SoulRPG/Database/MasterData.asset,スライム斬り
SoulRPG/Database/MasterData.asset,スライムの弱点となる核を見極めて攻撃を行い、相手が不定形属性を持っている場合は強力な一撃となる。
SoulRPG/Database/MasterData.asset,獣狩り
SoulRPG/Database/MasterData.asset,獣の恐怖心を煽る一撃。攻撃を行い、相手が獣属性を持っている場合はBPが1回復する。
SoulRPG/Database/MasterData.asset,アナライズ
SoulRPG/Database/MasterData.asset,相手の状態を読み取る能力を得る。自分自身に「アナライズ」を付与する。
SoulRPG/Database/MasterData.asset,イリシアの巨大魔隕石
SoulRPG/Database/MasterData.asset,イリシア家に伝わる魔力で作られた巨大隕石を投げつける。攻撃を行い、魔カウントが3以上存在する場合は消費し、BPを4回復する。
SoulRPG/Database/MasterData.asset,ディルバエヴァージ
SoulRPG/Database/MasterData.asset,時を巻き戻す禁忌の技の1つ。BPを最大まで回復する。
SoulRPG/Database/MasterData.asset,憤怒の反撃
SoulRPG/Database/MasterData.asset,怒りを力に変えて反撃体勢を築く。自分自身に「憤怒の反撃」を付与する。
SoulRPG/Database/MasterData.asset,逆境の追い風
SoulRPG/Database/MasterData.asset,逆境の追い風が自分自身を駆り立てる。自分自身に「逆境の追い風」を付与する。
SoulRPG/Database/MasterData.asset,防御の体勢を取り、自分自身に「ガード」を付与する。
SoulRPG/Database/MasterData.asset,禁忌の麻薬
SoulRPG/Database/MasterData.asset,使用者の身体能力を限界まで高める薬。自分自身に「毒」と「BP加速」を付与する。
SoulRPG/Database/MasterData.asset,後先考えぬ一撃
SoulRPG/Database/MasterData.asset,この一撃に全てをかける思いを込めて武器を振り回す。全てのBPを消費し、消費した数だけ攻撃力が上昇する。自分自身に「疲労」と「麻痺」を付与する。
SoulRPG/Database/MasterData.asset,ガードカウンター
SoulRPG/Database/MasterData.asset,防御しつつ、反撃も行える攻防一体の体勢。自分自身に「ガード」と「物理反撃」を付与する。
SoulRPG/Database/MasterData.asset,蠢く魔力を帯びた触手を出現させ、自分自身に「魔力の触手」を付与する。
SoulRPG/Database/MasterData.asset,鋼鉄化
SoulRPG/Database/MasterData.asset,身体が鋼鉄と化す。自分自身に「鋼鉄化」を付与する。
SoulRPG/Database/MasterData.asset,全魔集中
SoulRPG/Database/MasterData.asset,全ての力を魔力に変換する技。全てのBPを消費し、消費した数だけ「魔カウント」に変換する。
SoulRPG/Database/MasterData.asset,ナイファンチ
SoulRPG/Database/MasterData.asset,全ての動作はナイファンチに始まり、ナイファンチに終わる。自分自身に「効率化」を付与する。
SoulRPG/Database/MasterData.asset,袈裟斬り
SoulRPG/Database/MasterData.asset,東方由来の技の1つ。攻撃を行い、相手が人型属性を持っている場合はBPが1回復する。
SoulRPG/Database/MasterData.asset,岩砕き
SoulRPG/Database/MasterData.asset,岩をも砕く強力な一撃。相手が岩石属性を持っている場合はBPが1回復する。
SoulRPG/Database/MasterData.asset,焼き尽くす火
SoulRPG/Database/MasterData.asset,全てのものを焼き尽くす火を放つ。相手が植物属性を持っている場合は強力な一撃となる。
SoulRPG/Database/MasterData.asset,野生の恐怖
SoulRPG/Database/MasterData.asset,本能の恐怖を駆り立てる呪いの魔術。相手が獣属性を持っている場合は強力な一撃となる。
SoulRPG/Database/MasterData.asset,星つぶて
SoulRPG/Database/MasterData.asset,青白く輝く星を魔力で作り、相手に放つ。2回攻撃を行う。
SoulRPG/Database/MasterData.asset,追撃の矢
SoulRPG/Database/MasterData.asset,時を超える矢を放ち、攻撃を行いつつ、ターン終了時にも攻撃を行う。
SoulRPG/Database/MasterData.asset,白く透き通った波動の魔力弾を放つ。攻撃を行いつつ、相手に「白の波動」を付与する。
SoulRPG/Database/MasterData.asset,残像斬り
SoulRPG/Database/MasterData.asset,自分自身の残像をその場に残す。その残像は次の行動を待つ。攻撃を行いつつ、自分自身に「先駆」を付与する。
SoulRPG/Database/MasterData.asset,雷撃
SoulRPG/Database/MasterData.asset,空を裂く雷撃。強力な雷属性の攻撃を行う。
SoulRPG/Database/MasterData.asset,千本槍
SoulRPG/Database/MasterData.asset,千本の槍を一気に投げつけ、相手を串刺しにする。強力な刺突属性の攻撃を行う。
SoulRPG/Database/MasterData.asset,ホームラン
SoulRPG/Database/MasterData.asset,とあるスポーツの技術を応用した一撃。強力な打撃属性の攻撃を行う。
SoulRPG/Database/MasterData.asset,魔の時稼ぎ
SoulRPG/Database/MasterData.asset,魔力を自分の行動力へと変換させる技。蓄積している全ての「魔カウント」をBPに変換する。
SoulRPG/Database/MasterData.asset,逆境の極楽浄土
SoulRPG/Database/MasterData.asset,尋常ならざる力をもとに武器を振るう。自分自身に付与された状態異常の数だけ威力が上昇する一撃を放つ。
SoulRPG/Database/MasterData.asset,ナイフ仕込み
SoulRPG/Database/MasterData.asset,懐に仕込めるナイフをストックする。「ナイフストック」を2蓄積する。このスキルはターンに何度も使用できる。
SoulRPG/Database/MasterData.asset,ナイフ投げ
SoulRPG/Database/MasterData.asset,懐に仕込んだナイフを一斉に投げる。この攻撃は「ナイフストック」の数だけ攻撃する。その後「ナイフストック」は0になる。「ナイフストック」が0の場合は失敗する。
SoulRPG/Database/MasterData.asset,シェンのナイフ投げ
SoulRPG/Database/MasterData.asset,懐に仕込んだナイフを1本投げる。「ナイフストック」を1消費して攻撃し、自分自身に「回避可能性」を付与する。「ナイフストック」が0の場合は失敗する。
SoulRPG/Database/MasterData.asset,イリシアの魔隕石
SoulRPG/Database/MasterData.asset,イリシア家に伝わる魔力で作られた隕石を投げつける。攻撃を行い、魔カウントが1以上存在する場合は消費し、BPを3回復する。
SoulRPG/Database/MasterData.asset,狙い澄まし
SoulRPG/Database/MasterData.asset,精神を集中させて次の一撃に命をかける勢い。自分自身に「狙い澄まし」を付与する。
SoulRPG/Database/MasterData.asset,炎の渦が相手を焦がす。強力な炎属性の攻撃を行う
SoulRPG/Database/MasterData.asset,エボニアの秘雷術剣
SoulRPG/Database/MasterData.asset,エボニア家に伝わる術。雷を剣に纏わせて攻撃を行う。斬撃の後、雷を三回放つ。
SoulRPG/Database/MasterData.asset,ブーメラン
SoulRPG/Database/MasterData.asset,投げると帰ってくる異国の武器。攻撃を行い、BPが1回復する。
SoulRPG/Database/MasterData.asset,投げると爆発する異国の武器。攻撃を行い、相手に「火傷」を付与する。
SoulRPG/Database/MasterData.asset,投げて得点を競う異国の武器…？攻撃を行い、自分自身に「狙い澄まし」を付与する。
SoulRPG/Database/MasterData.asset,鯨穿ちの雷鳴
SoulRPG/Database/MasterData.asset,鯨ですら体を痺れさせる強力な雷の一撃。攻撃を行い、相手に「麻痺」を付与する。
SoulRPG/Database/MasterData.asset,象穿ちの業火
SoulRPG/Database/MasterData.asset,象をいとも容易く焼き尽くす強力な一撃。相手に「火傷」を付与する。
SoulRPG/Database/MasterData.asset,盾を思い切り叩きつける。攻撃を行い、相手に「怯み」を付与する。
SoulRPG/Database/MasterData.asset,ルクスオラシールド
SoulRPG/Database/MasterData.asset,聖騎士ルクスオラの聖なる護り。自分自身に「物理ダメージ軽減」と「魔力の盾」を付与する。
SoulRPG/Database/MasterData.asset,致命の一撃
SoulRPG/Database/MasterData.asset,隙を見せた相手に対して致命的な一撃を与える。もし相手が「怯み」ならば強力な一撃となる。
SoulRPG/Database/MasterData.asset,塩酸
SoulRPG/Database/MasterData.asset,大量の塩酸を浴びせる。攻撃を行い、相手に「毒」を付与する。
SoulRPG/Database/MasterData.asset,銀白の波動
SoulRPG/Database/MasterData.asset,輝く銀色の波動を放つ。攻撃を行い、相手に「白の波動」を付与する。
SoulRPG/Database/MasterData.asset,丑の刻参り
SoulRPG/Database/MasterData.asset,異国の呪い人形を打ち付ける。攻撃を行い、自分自身に「怨恨の力」を付与する。
SoulRPG/Database/MasterData.asset,愛の流星群
SoulRPG/Database/MasterData.asset,その昔、鬼族が使っていた奇跡の技。大量のSPを要するが、大量の星が支援してくれ、4回攻撃を行う。
SoulRPG/Database/MasterData.asset,その昔、強大な鬼を倒すために編み出された技。大量のSPを要するが、強力な一撃。
SoulRPG/Database/MasterData.asset,希望の兜割り
SoulRPG/Database/MasterData.asset,その昔、熊と渡り合うために修行した者が使っていた技。大量のSPを要するが、攻撃を行い、相手に「鎧砕き」を付与する。
SoulRPG/Database/MasterData.asset,正義の治療術
SoulRPG/Database/MasterData.asset,その昔、慈悲深き者の得意とする施術。大量のSPを要するが、自分自身のHPがかなり回復する。
SoulRPG/Database/MasterData.asset,魂の正拳突き
SoulRPG/Database/MasterData.asset,異国の武闘家の魂の正拳突き。攻撃を行い、自分自身に「気合」を付与する。
SoulRPG/Database/MasterData.asset,三日月蹴り
SoulRPG/Database/MasterData.asset,異国の武闘家の華麗な三日月蹴り。強力な一撃だが、外れることがある。
SoulRPG/Database/MasterData.asset,テストエネミー
SoulRPG/Database/MasterData.asset,ゴブリン
SoulRPG/Database/MasterData.asset,ヘドロスライム
SoulRPG/Database/MasterData.asset,呪いの人形
SoulRPG/Database/MasterData.asset,ヒャクメの草玉
SoulRPG/Database/MasterData.asset,地底の魚人
SoulRPG/Database/MasterData.asset,腐敗の木霊
SoulRPG/Database/MasterData.asset,墓地死者
SoulRPG/Database/MasterData.asset,笑み影
SoulRPG/Database/MasterData.asset,虚無の騎士
SoulRPG/Database/MasterData.asset,塩酸エスカルゴ
SoulRPG/Database/MasterData.asset,制裁の目玉
SoulRPG/Database/MasterData.asset,奈落の白霊
SoulRPG/Database/MasterData.asset,骨の王
SoulRPG/Database/MasterData.asset,祖霊樹
SoulRPG/Database/MasterData.asset,古代自然王の像
SoulRPG/Database/MasterData.asset,劇毒大蛇
SoulRPG/Database/MasterData.asset,メタモルスライム
SoulRPG/Database/MasterData.asset,血の魔法使い
SoulRPG/Database/MasterData.asset,氷の魔法使い
SoulRPG/Database/MasterData.asset,風神
SoulRPG/Database/MasterData.asset,エルドのドラゴン
SoulRPG/Database/MasterData.asset,天駆ける鮮血、ウォローボット
SoulRPG/Database/MasterData.asset,雷術の舞踏者、エボニア
SoulRPG/Database/MasterData.asset,怒りの炎、ラヴァハート
SoulRPG/Database/MasterData.asset,星錬学長、イリシア
SoulRPG/Database/MasterData.asset,連閃のアルノイド
SoulRPG/Database/MasterData.asset,影の刃、シェン
SoulRPG/Database/MasterData.asset,覚醒のウォローボット
SoulRPG/Database/MasterData.asset,転生の{SealedName}
SoulRPG/Database/MasterData.asset,黄泉の神、エアリー
SoulRPG/Database/MasterData.asset,破壊の神、エアリー
SoulRPG/Database/MasterData.asset,猛毒が身体の生命力を奪っていく。ターン終了時に一定ダメージを受ける。
SoulRPG/Database/MasterData.asset,怯み
SoulRPG/Database/MasterData.asset,攻撃を受けた恐怖により、行動出来ない。この状態異常が解ける時に「怯み無効」が付与される。
SoulRPG/Database/MasterData.asset,内なる闘志を引き出し、攻撃力を向上させる技。
SoulRPG/Database/MasterData.asset,炎追撃
SoulRPG/Database/MasterData.asset,火炎の力を宿し、攻撃を行う度に火炎属性の小さなダメージを与える。
SoulRPG/Database/MasterData.asset,炎や熱により負傷している状態。ダメージを受けるたびに追加でダメージを受けてしまう。
SoulRPG/Database/MasterData.asset,火傷よりも酷く爛れており、ダメージを受けるたびに追加で大きなダメージを受けてしまう。
SoulRPG/Database/MasterData.asset,物理ダメージ軽減
SoulRPG/Database/MasterData.asset,鎧などをより硬化させ、物理系の受けるダメージが軽減する。
SoulRPG/Database/MasterData.asset,麻痺
SoulRPG/Database/MasterData.asset,身体が痺れて思うように動かなくなり、与えるダメージが減少してしまう。この状態異常が解ける時に「麻痺無効」が付与される。
SoulRPG/Database/MasterData.asset,鎧砕き
SoulRPG/Database/MasterData.asset,身に纏う鎧などが脆く砕けた状態。物理系の受けるダメージが増加してしまう。
SoulRPG/Database/MasterData.asset,不屈の精神により奇跡の力を得る。攻撃力と防御力を向上させる。
SoulRPG/Database/MasterData.asset,回避可能性
SoulRPG/Database/MasterData.asset,軽い身のこなしと予知能力により、相手の攻撃を回避出来る可能性を得る。
SoulRPG/Database/MasterData.asset,強力な攻撃などの代償となり、BPが1少ない状態でターンが開始される。
SoulRPG/Database/MasterData.asset,先駆
SoulRPG/Database/MasterData.asset,風の如く俊敏な動きで、次の行動で消費されるBPが2少なくなる。何か行動をすることで解除される。
SoulRPG/Database/MasterData.asset,鋼鉄の壁の如き力を得る。ターン開始時にGPを得る。
SoulRPG/Database/MasterData.asset,魔力で作られた盾を前方に展開し、魔法系の受けるダメージが軽減する。
SoulRPG/Database/MasterData.asset,BP加速
SoulRPG/Database/MasterData.asset,禁忌魔法の1つとされており、ターン開始時にBPが2回復する。
SoulRPG/Database/MasterData.asset,怨恨の力
SoulRPG/Database/MasterData.asset,深い恨みと憎しみに苦しめられる。攻撃力が上昇するが受けるダメージも増加してしまう。
SoulRPG/Database/MasterData.asset,物理反撃
SoulRPG/Database/MasterData.asset,反撃の力を身に纏い、物理攻撃を仕掛けた相手に対して攻撃を行う。
SoulRPG/Database/MasterData.asset,治療神エアリーの加護により、ターン終了時に少量のHPが回復する。
SoulRPG/Database/MasterData.asset,攻撃絶対回避
SoulRPG/Database/MasterData.asset,相手の気配を読み取り、攻撃を必ず回避する。この状態異常が解けた時、自分自身に「攻撃絶対回避疲れ」を付与する。
SoulRPG/Database/MasterData.asset,アルノイド連撃・壱
SoulRPG/Database/MasterData.asset,アルノイド家に伝わる舞芸術を行った状態。特定の行動を強化する。
SoulRPG/Database/MasterData.asset,アルノイド連撃・弐
SoulRPG/Database/MasterData.asset,虚勢を張った闘志により、自分自身にデバフに分類される状態異常が付与されている場合に攻撃力が上昇する。
SoulRPG/Database/MasterData.asset,攻撃絶対回避疲れ
SoulRPG/Database/MasterData.asset,気配察知はかなりの集中力を消費する。これにより「攻撃絶対回避」が付与されなくなる。
SoulRPG/Database/MasterData.asset,時停止
SoulRPG/Database/MasterData.asset,禁忌魔法の1つとされており、自分のみが行動出来るようになる。
SoulRPG/Database/MasterData.asset,通常攻撃BP回復
SoulRPG/Database/MasterData.asset,シンプルさを極めた者が会得できる技。通常攻撃時にBPが1回復することがある。
SoulRPG/Database/MasterData.asset,相手の状態を読み取れるようになり、HPや弱点が分かるようになる。さらに「確認」コマンドから相手の状態異常も分かるようになる。
SoulRPG/Database/MasterData.asset,稲妻の力を身体に宿す。雷撃属性の受けるダメージが軽減する。
SoulRPG/Database/MasterData.asset,怒りを力に変える体勢。ダメージを受けた場合、BPが1回復する。
SoulRPG/Database/MasterData.asset,攻撃よりも防御を優先する体勢。付与された時にGPを得る。この状態異常が解かれる時にGPも0になる。
SoulRPG/Database/MasterData.asset,逆境の追い風が自身を駆り立てる。自分自身にデバフに分類される状態異常が付与されている場合にターン開始時にBPが2多く付与される。
SoulRPG/Database/MasterData.asset,全ての攻撃に魔法の力を乗せる。攻撃力が上昇するが消費するSTも上昇する。
SoulRPG/Database/MasterData.asset,怯み無効
SoulRPG/Database/MasterData.asset,恐怖を克服し、「怯み」にならない。
SoulRPG/Database/MasterData.asset,麻痺無効
SoulRPG/Database/MasterData.asset,柔軟に身体が動くようになり、「麻痺」にならない。
SoulRPG/Database/MasterData.asset,魔力回復
SoulRPG/Database/MasterData.asset,豊富な魔力が自分の周りを包み込む。ターン終了時に「魔カウント」が1蓄積される。
SoulRPG/Database/MasterData.asset,魔力で出来た触手が、ターン終了時に相手にダメージを与える。
SoulRPG/Database/MasterData.asset,鋼鉄と化した身体のおかげでターン終了時にGPを得る。
SoulRPG/Database/MasterData.asset,効率化
SoulRPG/Database/MasterData.asset,様々な動きの効率化を図り、消費するBPの数が1少なくなる。元々BP消費数が1の場合は何も変わらない。
SoulRPG/Database/MasterData.asset,過剰反応
SoulRPG/Database/MasterData.asset,物事の変化に対して過剰に反応するようになる。自分自身に状態異常が付与される時、1ターン多く付与される。
SoulRPG/Database/MasterData.asset,白く透き通った波動は魔力を加速させてしまう。魔法系の受けるダメージが増加してしまう。
SoulRPG/Database/MasterData.asset,シェンのナイフ仕込み
SoulRPG/Database/MasterData.asset,盗賊シェンの技術。行動後に「ナイフストック」を1蓄積する。
SoulRPG/Database/MasterData.asset,先制攻撃
SoulRPG/Database/MasterData.asset,如何なるものよりも先に行動を行える。最初のターンはBPが3多く付与される。
SoulRPG/Database/MasterData.asset,精神を集中させている状態。次に行う攻撃の威力を大幅に上昇させる。何か行動をすることで解除される。
SoulRPG/Database/MasterData.asset,最後の力を絞って悪あがきをする。行動後にBPが0の場合、一度だけ1回復する。
SoulRPG/Database/MasterData.asset,小悪魔の支援
SoulRPG/Database/MasterData.asset,名もなき小さな悪魔が支援してくれる。ターン終了時に攻撃を行う。
SoulRPG/Database/MasterData.asset,蛍火妖精の支援
SoulRPG/Database/MasterData.asset,蛍火を携える妖精が支援してくれる。ターン終了時に少量のHPが回復する。
SoulRPG/Database/MasterData.asset,防人精霊の支援
SoulRPG/Database/MasterData.asset,防人として活躍した精霊が支援してくれる。受けるダメージが少し減少する。
SoulRPG/Database/MasterData.asset,抱かれた呪い
SoulRPG/Database/MasterData.asset,呪いの腕輪により、受けるダメージが少し増加する。
SoulRPG/Database/MasterData.asset,豊作祈願
SoulRPG/Database/MasterData.asset,豊作の祈りにより、敵を倒した時の経験値が増加する。
SoulRPG/Database/MasterData.asset,斬撃強化
SoulRPG/Database/MasterData.asset,鋭さが増した攻撃を行えるようになり、斬撃属性の威力が上昇する。
